Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
19201,22.8108,,8.54E-17,2.56E-16,,,
19370,23.0116,,7.83E-16,1.47E-15,,7.78E-16,1.99E-16
19382,23.0258,,1.53E-16,3.46E-16,,1.87E-16,3.79E-17
19385,23.0294,,3.47E-16,7.84E-16,,4.19E-16,1.04E-16
19405,23.0531,,4.76E-17,5.59E-17,,5.04E-17,
19438,23.0923,,9.04E-17,2.39E-16,,6.38E-17,2.78E-17
19470,23.1304,,8.70E-16,1.70E-15,,8.49E-16,1.93E-16
19596,23.28,,2.88E-17,,,,
19638,23.3299,,8.64E-17,1.81E-16,,1.04E-16,3.13E-17
19709,23.4143,,3.45E-17,,,,
19738,23.4487,,7.58E-17,1.96E-16,,,
19771,23.4879,,,3.98E-17,,,
19773,23.4903,,4.48E-17,1.09E-16,,5.50E-17,
19801,23.5236,,2.31E-16,4.67E-16,,2.28E-16,6.20E-17
19844,23.5747,,,4.85E-17,,,
19907,23.6495,,5.81E-17,7.04E-17,,,
19921,23.6661,,,1.01E-16,,,
19944,23.6935,,1.55E-16,2.42E-16,,1.45E-16,3.13E-17
19973,23.7279,,,3.68E-17,,,
19974,23.7291,,3.01E-17,,,,
20015,23.7778,,7.44E-16,1.51E-15,,8.55E-16,1.13E-16
20017,23.7802,,,3.80E-17,,,
20028,23.7933,,4.10E-17,5.54E-17,,,
20044,23.8123,,9.02E-17,2.18E-16,,1.21E-16,3.51E-17
20050,23.8194,,4.53E-17,1.31E-16,,,1.75E-17
20070,23.8432,,,3.74E-17,,,
20071,23.8443,,,,,5.43E-17,
20098,23.8764,,1.18E-16,2.56E-16,,1.55E-16,
20099,23.8776,,,,,,3.69E-17
20112,23.8931,,4.56E-17,1.11E-16,,4.73E-17,
20133,23.918,,1.67E-16,3.76E-16,1.22E-17,1.62E-16,3.49E-17
20143,23.9299,,4.23E-16,9.94E-16,,4.25E-16,1.19E-16
20148,23.9358,,2.42E-16,3.86E-16,,2.65E-16,5.73E-17
20167,23.9584,,4.61E-16,8.68E-16,,5.32E-16,9.21E-17
20176,23.9691,,,8.75E-17,,,
20254,24.0618,,5.00E-16,1.07E-15,,5.82E-16,1.35E-16
20261,24.0701,,5.57E-17,1.03E-16,,,
20280,24.0926,,6.11E-17,1.51E-16,,5.66E-17,3.39E-17
20299,24.1152,,8.75E-17,1.53E-16,,1.21E-16,
20304,24.1212,,9.62E-16,1.95E-15,1.10E-17,1.00E-15,2.47E-16
20362,24.1901,,3.46E-17,3.98E-17,,,
20398,24.2328,,4.45E-16,1.14E-15,1.52E-17,5.58E-16,1.46E-16
20456,24.3017,,2.96E-16,6.41E-16,,3.06E-16,6.11E-17
20483,24.3338,,4.92E-17,9.23E-17,,,
20489,24.3409,,2.34E-16,4.66E-16,,2.27E-16,4.79E-17
20501,24.3552,,2.50E-16,4.27E-16,,2.93E-16,4.46E-17
20540,24.4015,,2.01E-16,3.96E-16,,1.73E-16,2.86E-17
20606,24.4799,,,1.43E-16,,4.74E-17,
20618,24.4942,,,,,1.52E-16,
20619,24.4954,,1.71E-16,2.68E-16,,,
20669,24.5548,,2.14E-16,4.61E-16,,1.88E-16,7.37E-17
20673,24.5595,,1.63E-15,3.25E-15,2.38E-17,1.74E-15,4.17E-16
20683,24.5714,,1.13E-16,2.03E-16,,,2.43E-17
20684,24.5726,,,,,1.75E-16,
20692,24.5821,,2.96E-17,3.84E-17,,,
20709,24.6023,,3.22E-17,1.15E-16,,6.55E-17,
20730,24.6272,,,4.08E-17,,,
20742,24.6415,,,4.23E-17,,,
20749,24.6498,,4.79E-16,9.41E-16,,3.68E-16,8.71E-17
20785,24.6926,,,7.27E-17,,,
20813,24.7258,,6.06E-17,8.48E-17,,,
20901,24.8304,,2.16E-16,3.89E-16,,2.62E-16,4.09E-17
20934,24.8696,,2.50E-16,4.51E-16,,2.18E-16,7.19E-17
20959,24.8993,,2.55E-16,5.23E-16,8.50E-18,2.33E-16,5.24E-17
21020,24.9718,,3.47E-16,7.95E-16,,3.74E-16,9.34E-17
21028,24.9813,,2.53E-16,3.68E-16,9.63E-18,9.29E-17,5.70E-17
21132,25.1048,,,5.47E-17,,,
21146,25.1214,,1.55E-16,2.63E-16,,1.77E-16,4.05E-17
21178,25.1595,,3.03E-16,4.68E-16,1.62E-17,2.04E-16,7.63E-17
21186,25.169,,2.25E-16,6.18E-16,,2.91E-16,2.58E-17
21275,25.2747,,4.12E-16,8.28E-16,,3.48E-16,9.64E-17
21283,25.2842,,7.71E-17,1.24E-16,,8.01E-17,1.88E-17
21288,25.2901,,5.09E-17,6.77E-17,,,
21319,25.327,,,1.01E-15,,5.03E-16,1.50E-16
21320,25.3282,,4.54E-16,,,,
21327,25.3365,,1.62E-16,2.74E-16,,6.38E-17,2.65E-17
21411,25.4363,,6.68E-16,1.29E-15,,5.98E-16,1.54E-16
21419,25.4458,,3.28E-17,,,,
21489,25.5289,,1.71E-16,3.75E-16,,2.00E-16,4.87E-17
21563,25.6168,,,7.10E-17,,,
21578,25.6347,,1.95E-16,4.76E-16,,2.05E-16,5.53E-17
21621,25.6857,,3.23E-16,6.73E-16,,2.19E-16,6.99E-17
21686,25.763,,,4.04E-17,,,
21725,25.8093,,,,,4.97E-17,
21748,25.8366,,2.96E-16,6.96E-16,1.43E-17,3.39E-16,9.54E-17
21815,25.9162,,5.97E-17,1.08E-16,,,
21882,25.9958,,5.24E-17,1.03E-16,,8.71E-17,3.17E-17
21897,26.0136,,,5.49E-17,,,
21918,26.0386,,5.61E-16,9.01E-16,1.68E-17,3.69E-16,1.11E-16
21921,26.0421,,4.75E-17,,,,
21926,26.0481,,1.07E-16,1.62E-16,,,
21940,26.0647,,,1.15E-16,,4.95E-17,
21972,26.1027,,1.10E-15,2.23E-15,1.68E-17,1.05E-15,2.67E-16
21979,26.1111,,,2.17E-16,1.15E-17,1.07E-16,
21980,26.1122,,1.07E-16,,,,
21983,26.1158,,3.28E-16,6.14E-16,9.44E-18,2.77E-16,9.16E-17
21995,26.1301,,8.90E-17,2.23E-16,,5.11E-17,2.34E-17
22007,26.1443,,4.36E-16,8.51E-16,,4.56E-16,1.01E-16
22011,26.1491,,1.25E-16,3.23E-16,5.13E-17,7.72E-17,2.20E-17
22014,26.1526,,,4.59E-17,,,
22027,26.1681,,,3.84E-17,,,
22055,26.2013,,,9.69E-17,,,
22127,26.2869,,5.25E-17,5.75E-17,,,
22131,26.2916,,4.44E-17,1.02E-16,,5.61E-17,1.77E-17
22135,26.2964,,,5.02E-16,,,6.43E-17
22136,26.2976,,2.86E-16,,,2.77E-16,
22186,26.357,,4.66E-17,1.91E-16,,7.10E-17,
22207,26.3819,,1.73E-16,3.03E-16,,1.85E-16,4.97E-17
22227,26.4057,,6.28E-16,1.39E-15,1.40E-17,5.49E-16,1.98E-16
22261,26.4461,,,5.80E-17,,,
22306,26.4995,,,3.62E-17,,,
22345,26.5459,,2.86E-17,1.13E-16,,,
22403,26.6148,,5.26E-16,1.11E-15,,5.47E-16,1.55E-16
22409,26.6219,,3.40E-17,4.49E-17,,,
22425,26.6409,,1.10E-16,2.45E-16,,7.99E-17,3.46E-17
22470,26.6944,,3.81E-16,7.87E-16,,4.17E-16,1.26E-16
22473,26.6979,,3.81E-16,9.82E-16,,4.90E-16,8.66E-17
22502,26.7324,,1.86E-16,3.51E-16,,1.75E-16,5.32E-17
22542,26.7799,,8.28E-17,1.22E-16,,8.45E-17,
22597,26.8452,,4.56E-17,8.63E-17,,,
22647,26.9046,,2.83E-17,6.41E-17,,,
22673,26.9355,,1.03E-15,1.93E-15,1.87E-17,9.34E-16,2.71E-16
22709,26.9783,,4.77E-17,1.50E-16,,8.82E-17,
22757,27.0353,,3.89E-16,7.34E-16,,3.20E-16,4.91E-17
22793,27.0781,,4.71E-17,9.63E-17,,,
22797,27.0828,,,6.88E-17,,,
22798,27.084,,4.21E-17,,,,
22821,27.1113,,,5.03E-17,,,
22931,27.242,,,4.66E-17,,,
22939,27.2515,,,3.70E-17,,,
22942,27.2551,,4.63E-17,9.29E-17,,5.58E-17,
22959,27.2753,,,6.96E-17,,8.76E-17,
23122,27.4689,,1.32E-16,3.08E-16,,1.24E-16,5.08E-17
23136,27.4856,,,,,5.25E-17,
23150,27.5022,,,1.13E-16,,6.02E-17,
23169,27.5248,,8.54E-17,1.61E-16,,8.47E-17,
23182,27.5402,,6.04E-17,1.13E-16,,1.06E-16,2.39E-17
23194,27.5545,,3.66E-16,6.48E-16,1.23E-17,3.61E-16,9.18E-17
23232,27.5996,,5.20E-15,1.08E-14,5.80E-17,5.37E-15,1.45E-15
23278,27.6543,,5.71E-16,1.03E-15,,4.53E-16,8.72E-17
23319,27.703,,3.72E-16,6.36E-16,,3.26E-16,9.24E-17
23349,27.7386,,,,,4.91E-17,
23376,27.7707,,3.07E-17,1.55E-16,,,
23423,27.8265,,4.14E-17,6.31E-17,,,
23430,27.8348,,2.09E-16,2.71E-16,,1.39E-16,3.62E-17
23443,27.8503,,,6.86E-17,,5.79E-17,
23448,27.8562,,6.18E-17,8.57E-17,,,
23486,27.9014,,3.40E-17,1.36E-16,,,
23554,27.9822,,1.11E-16,2.00E-16,,6.34E-17,3.74E-17
23582,28.0154,,,7.39E-17,,,
23625,28.0665,,5.55E-17,5.17E-17,,,
23629,28.0713,,1.77E-16,3.24E-16,,2.00E-16,2.07E-17
23665,28.114,,,8.72E-16,1.30E-17,4.20E-16,
23666,28.1152,,4.81E-16,,,,1.10E-16
23760,28.2269,,5.92E-16,1.27E-15,,7.27E-16,1.83E-16
23782,28.253,,5.82E-17,1.77E-16,,1.00E-16,
23798,28.272,,,4.60E-17,,,
23813,28.2898,,,7.10E-17,,,
23881,28.3706,,9.14E-17,1.75E-16,,9.71E-17,
23942,28.4431,,3.32E-16,5.83E-16,1.46E-17,2.61E-16,7.05E-17
23945,28.4467,,3.97E-16,8.74E-16,,4.54E-16,9.94E-17
23978,28.4859,,,4.94E-17,,,
23996,28.5072,,4.22E-17,1.16E-16,,7.38E-17,
24018,28.5334,,4.01E-16,7.74E-16,,4.22E-16,9.57E-17
24097,28.6272,,5.04E-17,7.38E-17,,,
24099,28.6296,,,5.03E-17,,,
24182,28.7282,,2.95E-17,5.49E-17,,,
24186,28.733,,1.29E-16,2.80E-16,,1.97E-16,1.91E-17
24225,28.7793,,1.35E-16,2.29E-16,,1.16E-16,2.54E-17
24245,28.8031,,,7.39E-17,,,
24261,28.8221,,8.33E-17,2.00E-16,,6.80E-17,3.48E-17
24277,28.8411,,1.87E-16,3.73E-16,,1.72E-16,5.19E-17
24287,28.853,,4.47E-17,,,1.21E-16,
24288,28.8541,,,1.29E-16,,,1.84E-17
24318,28.8898,,3.46E-16,6.58E-16,,3.24E-16,7.51E-17
24373,28.9551,,1.51E-16,3.79E-16,,1.56E-16,4.38E-17
24381,28.9646,,,3.87E-17,,,
24387,28.9718,,9.30E-17,1.50E-16,,,
24402,28.9896,,,5.09E-17,,,
24438,29.0323,,1.11E-16,2.02E-16,,8.49E-17,4.13E-17
24451,29.0478,,7.72E-17,1.61E-16,,,
24452,29.049,,,,,6.20E-17,
24558,29.1749,,,1.11E-16,,,1.88E-17
24565,29.1832,,1.66E-15,3.09E-15,2.32E-17,1.40E-15,4.04E-16
24568,29.1868,,5.31E-17,9.94E-17,,7.52E-17,
24617,29.245,,3.13E-17,4.93E-17,,,
24693,29.3353,,3.16E-17,7.28E-17,,5.83E-17,2.29E-17
24727,29.3757,,3.88E-17,1.04E-16,,5.35E-17,
24746,29.3982,,4.78E-16,1.10E-15,,5.69E-16,1.42E-16
24811,29.4755,,,4.54E-17,,,
24927,29.6133,,2.79E-16,7.00E-16,,3.78E-16,5.73E-17
24950,29.6406,,1.45E-16,2.30E-16,,8.89E-17,1.98E-17
24974,29.6691,,1.78E-16,3.50E-16,,2.22E-16,5.19E-17
25013,29.7154,,,3.98E-17,,,
25052,29.7618,,5.21E-15,1.08E-14,4.11E-17,5.94E-15,1.45E-15
25072,29.7855,,2.43E-16,4.51E-16,,2.80E-16,1.96E-17
25088,29.8045,,2.28E-16,5.28E-17,1.48E-17,2.17E-16,7.24E-17
25121,29.8437,,5.56E-16,1.08E-15,9.27E-18,5.74E-16,1.58E-16
25133,29.858,,1.22E-16,1.75E-16,,5.94E-17,3.57E-17
25216,29.9566,,2.17E-16,3.60E-16,,9.46E-17,5.69E-17
25230,29.9732,,2.95E-17,6.70E-17,,,1.94E-17
25245,29.9911,,,3.70E-17,,,
25248,29.9946,,7.14E-17,7.83E-17,,,
25250,29.997,,9.82E-16,1.81E-15,8.82E-18,1.02E-15,2.29E-16
25253,30.0006,,5.80E-16,1.20E-15,1.23E-17,4.68E-16,1.08E-16
25268,30.0184,,1.10E-16,2.01E-16,,9.19E-17,
25321,30.0813,,,4.07E-17,,,
25328,30.0897,,,1.06E-16,,,2.27E-17
25386,30.1586,,6.52E-17,1.65E-16,,,
25395,30.1693,,4.20E-17,7.18E-17,,6.76E-17,
25399,30.174,,1.02E-16,2.37E-16,,9.04E-17,2.54E-17
25401,30.1764,,,1.93E-16,,,
25485,30.2762,,3.43E-17,3.86E-17,,,
25555,30.3593,,,4.40E-17,,,
25559,30.3641,,9.68E-17,1.65E-16,,8.28E-17,
25719,30.5542,,1.13E-16,1.80E-16,,7.32E-17,2.70E-17
25758,30.6005,,,4.06E-17,,,
25768,30.6124,,,4.85E-17,,,
25868,30.7312,,,5.81E-17,,,
25889,30.7561,,9.05E-16,1.99E-15,,8.68E-16,2.31E-16
25901,30.7704,,1.16E-15,2.19E-15,8.74E-18,1.18E-15,2.97E-16
25912,30.7835,,,9.12E-17,,,
25931,30.806,,8.13E-17,1.20E-16,,,
25937,30.8132,,7.56E-17,1.51E-16,,,2.13E-17
25943,30.8203,,,3.66E-17,,,
25948,30.8262,,,,,6.99E-17,1.78E-17
25957,30.8369,,1.03E-16,2.14E-16,,7.11E-17,1.92E-17
25966,30.8476,,6.21E-16,1.24E-15,8.62E-18,5.69E-16,1.68E-16
26053,30.951,,,3.73E-17,,,
26184,31.1066,,2.07E-16,4.04E-16,,1.48E-16,4.42E-17
26258,31.1945,,2.87E-17,,,,
26276,31.2159,,2.94E-16,5.81E-16,,3.76E-16,7.40E-17
26348,31.3014,,,7.46E-17,,,
26373,31.3311,,3.19E-17,3.96E-17,,,
26378,31.3371,,5.60E-17,9.16E-17,,,2.06E-17
26420,31.387,,1.49E-16,2.30E-16,,1.19E-16,
26430,31.3988,,1.08E-16,2.62E-16,,9.61E-17,2.66E-17
26456,31.4297,,4.01E-16,8.08E-16,1.48E-17,4.29E-16,1.16E-16
26473,31.4499,,,6.91E-17,,,
26514,31.4986,,1.31E-16,2.39E-16,,9.85E-17,3.58E-17
26547,31.5378,,3.19E-17,4.17E-17,,,
26583,31.5806,,7.52E-17,1.35E-16,,4.76E-17,
26628,31.6341,,8.01E-17,1.23E-16,,,
26724,31.7481,,2.31E-16,6.16E-16,,2.15E-16,4.95E-17
26749,31.7778,,3.93E-17,6.14E-17,,8.06E-17,
26753,31.7826,,3.06E-17,,,,
26764,31.7956,,4.68E-16,9.20E-16,,4.74E-16,1.18E-16
26807,31.8467,,3.86E-16,8.37E-16,,4.07E-16,1.51E-16
26876,31.9287,,1.47E-16,2.98E-16,,2.00E-16,2.01E-17
26983,32.0558,,,3.84E-17,,,
27002,32.0784,,,7.52E-17,,,
27015,32.0938,,,,,4.77E-17,
27026,32.1069,,1.47E-16,2.62E-16,,1.59E-16,2.56E-17
27092,32.1853,,1.92E-16,3.63E-16,1.10E-17,1.38E-16,1.78E-17
27130,32.2304,,2.38E-16,4.99E-16,8.63E-18,2.07E-16,1.90E-17
27158,32.2637,,,4.57E-17,,,
27168,32.2756,,2.77E-16,6.05E-16,,3.62E-16,7.89E-17
27192,32.3041,,2.33E-16,6.31E-16,,2.24E-16,8.97E-17
27196,32.3088,,,5.69E-17,,,
27311,32.4455,,8.69E-17,1.09E-16,,,
27317,32.4526,,2.71E-16,3.62E-16,,2.11E-16,3.23E-17
27326,32.4633,,2.67E-16,4.85E-16,,2.84E-16,6.89E-17
27386,32.5346,,3.52E-17,,,,
27387,32.5358,,,1.18E-16,,,
27396,32.5464,,5.27E-17,1.41E-16,,7.08E-17,1.88E-17
27405,32.5571,,,4.06E-17,,,
27461,32.6237,,5.02E-17,1.95E-16,,1.03E-16,2.11E-17
27485,32.6522,,,4.38E-17,,,
27496,32.6652,,8.14E-17,1.98E-16,,7.38E-17,2.31E-17
27555,32.7353,,1.04E-15,1.78E-15,3.25E-17,6.35E-16,2.57E-16
27571,32.7543,,,3.63E-17,,,
27580,32.765,,1.26E-16,2.43E-16,,6.72E-17,2.53E-17
27596,32.784,,6.92E-17,1.88E-16,2.81E-17,6.37E-17,
27600,32.7888,,1.54E-16,3.98E-16,,1.67E-16,5.04E-17
27602,32.7912,,3.24E-17,,,,
27622,32.8149,,5.99E-17,9.16E-17,,,
27674,32.8767,,,3.84E-17,,,
27710,32.9195,,6.02E-17,9.17E-17,,6.13E-17,
27740,32.9551,,4.11E-17,1.19E-16,,6.41E-17,2.38E-17
27759,32.9777,,2.24E-16,4.24E-16,,1.42E-16,3.52E-17
27792,33.0169,,5.38E-16,8.90E-16,,3.46E-16,9.13E-17
27837,33.0704,,7.42E-17,1.06E-16,,,
27888,33.1309,,6.57E-17,1.93E-16,,9.40E-17,3.39E-17
27903,33.1488,,3.03E-16,5.46E-16,,4.01E-16,6.05E-17
27909,33.1559,,2.19E-16,3.95E-16,,,
27910,33.1571,,,,,2.25E-16,6.29E-17
27960,33.2165,,2.86E-17,1.07E-16,,5.12E-17,
27994,33.2569,,3.29E-17,,,,
27995,33.2581,,,1.13E-16,,,
28010,33.2759,,2.25E-16,4.96E-16,,2.03E-16,7.01E-17
28066,33.3424,,1.40E-16,3.38E-16,,1.31E-16,2.29E-17
28088,33.3685,,9.18E-16,1.65E-15,,8.23E-16,2.52E-16
28106,33.3899,,1.39E-16,3.11E-16,1.74E-17,1.25E-16,2.58E-17
28133,33.422,,,7.40E-17,,,
28182,33.4802,,1.11E-16,2.44E-16,,1.31E-16,
28226,33.5325,,1.14E-16,3.22E-16,,8.88E-17,4.44E-17
28229,33.5361,,,1.93E-16,,9.06E-17,
28230,33.5372,,9.29E-17,,,,1.81E-17
28251,33.5622,,,4.33E-17,,,
28309,33.6311,,1.17E-16,2.71E-16,,1.58E-16,2.81E-17
28323,33.6477,,3.68E-17,,,,
28357,33.6881,,,4.42E-17,,,
28385,33.7214,,2.84E-17,5.46E-17,,,
28397,33.7356,,5.44E-17,1.58E-16,,6.55E-17,
28421,33.7641,,,4.75E-17,,,
28467,33.8188,,,4.13E-17,,,
28471,33.8235,,2.64E-16,4.08E-16,,2.02E-16,5.48E-17
28509,33.8687,,2.58E-16,5.84E-16,,2.16E-16,4.72E-17
28526,33.8889,,2.37E-16,4.87E-16,,2.73E-16,6.71E-17
28575,33.9471,,,5.56E-17,,5.43E-17,
28634,34.0172,,3.41E-17,1.05E-16,,,
28745,34.1491,,7.47E-17,1.76E-16,,1.09E-16,3.95E-17
28760,34.1669,,,4.44E-17,,,
28771,34.1799,,1.10E-15,2.30E-15,1.62E-17,1.24E-15,2.64E-16
28902,34.3356,,1.14E-16,3.46E-16,,1.33E-16,4.16E-17
28908,34.3427,,6.05E-16,1.39E-15,,6.55E-16,1.55E-16
28915,34.351,,3.51E-17,8.36E-17,,6.43E-17,1.88E-17
28925,34.3629,,,5.73E-17,,,
28987,34.4366,,2.95E-16,6.81E-16,,3.65E-16,
28988,34.4377,,,,,,7.61E-17
29025,34.4817,,9.36E-17,1.99E-16,,1.31E-16,2.64E-17
29055,34.5173,,1.07E-16,2.45E-16,,6.11E-17,3.41E-17
29089,34.5577,,,7.24E-17,,,
29119,34.5934,,3.14E-17,8.84E-17,,,
29165,34.648,,1.17E-16,3.00E-16,,1.66E-16,
29202,34.692,,5.38E-17,7.74E-17,,9.05E-17,2.85E-17
29204,34.6944,,4.14E-17,5.09E-17,,,
29210,34.7015,,1.59E-16,2.83E-16,,1.48E-16,5.75E-17
29233,34.7288,,1.09E-16,2.66E-16,,1.13E-16,2.96E-17
29255,34.7549,,4.94E-15,9.40E-15,8.46E-17,4.91E-15,1.20E-15
29323,34.8357,,,4.07E-17,,,
29466,35.0056,,2.42E-16,4.25E-16,,2.11E-16,4.67E-17
29516,35.065,,1.30E-16,3.35E-16,,1.44E-16,3.75E-17
29525,35.0757,,2.90E-16,5.47E-16,,2.76E-16,5.07E-17
29610,35.1767,,,5.45E-17,,4.74E-17,
29616,35.1838,,,6.93E-17,,,
29654,35.229,,3.49E-16,6.43E-16,,2.37E-16,1.06E-16
29676,35.2551,,1.67E-16,2.91E-16,,2.12E-16,1.77E-17
29690,35.2717,,3.13E-17,5.23E-17,,,
29692,35.2741,,,4.27E-17,,,
29748,35.3406,,,3.73E-17,,,
29811,35.4155,,2.13E-16,4.17E-16,,1.67E-16,5.77E-17
29826,35.4333,,7.46E-17,1.73E-16,,1.57E-16,
29881,35.4986,,5.78E-17,1.39E-16,,5.13E-17,2.08E-17
29909,35.5319,,,6.16E-17,,,
29920,35.545,,,3.73E-17,,,
29932,35.5592,,8.65E-16,1.74E-15,2.98E-17,7.49E-16,2.51E-16
30028,35.6733,,3.96E-16,8.35E-16,,4.56E-16,7.56E-17
30098,35.7564,,3.52E-17,1.11E-16,,,
30119,35.7814,,1.68E-15,3.42E-15,2.22E-17,1.62E-15,4.50E-16
30158,35.8277,,1.35E-16,3.07E-16,,7.64E-17,1.82E-17
30170,35.842,,6.61E-17,1.91E-16,,6.02E-17,2.44E-17
30181,35.855,,3.50E-16,6.89E-16,1.34E-17,2.79E-16,8.95E-17
30223,35.9049,,,5.74E-17,,5.78E-17,
30229,35.9121,,,2.10E-16,,1.04E-16,
30230,35.9132,,1.17E-16,,,,
30248,35.9346,,1.08E-16,3.71E-16,,1.55E-16,
30255,35.9429,,2.70E-16,5.15E-16,,2.11E-16,6.66E-17
30314,36.013,,4.29E-17,8.68E-17,,5.41E-17,1.74E-17
30353,36.0594,,5.96E-17,8.90E-17,,,
30360,36.0677,,8.38E-17,1.23E-16,,7.48E-17,
30416,36.1342,,9.04E-17,1.88E-16,,9.57E-17,3.23E-17
30488,36.2197,,,,8.50E-18,,
30492,36.2245,,1.54E-16,2.05E-16,,1.34E-16,2.05E-17
30545,36.2875,,5.77E-17,1.23E-16,,,
30566,36.3124,,4.81E-17,6.31E-17,,,
30584,36.3338,,,5.01E-17,,,
30588,36.3385,,2.07E-16,4.67E-16,,2.33E-16,4.97E-17
30662,36.4265,,8.33E-17,1.62E-16,,1.07E-16,2.25E-17
30682,36.4502,,8.72E-16,1.94E-15,2.57E-17,1.10E-15,2.55E-16
30738,36.5167,,1.66E-16,3.45E-16,,1.27E-16,5.33E-17
30801,36.5916,,,4.79E-17,,,
30803,36.594,,7.08E-17,9.71E-17,,7.50E-17,
30821,36.6153,,,5.14E-16,,,
30822,36.6165,,3.41E-17,,,,
30850,36.6498,,,5.32E-17,,,
30868,36.6712,,9.71E-17,2.42E-16,,1.21E-16,
30916,36.7282,,3.61E-16,4.51E-16,,2.54E-16,6.70E-17
30954,36.7734,,,4.83E-17,,,
30960,36.7805,,1.98E-16,4.29E-16,,2.01E-16,3.91E-17
31013,36.8434,,4.94E-17,1.84E-16,,7.07E-17,2.09E-17
31061,36.9005,,2.31E-15,4.05E-15,2.68E-17,2.08E-15,4.91E-16
31078,36.9207,,2.21E-15,4.36E-15,,2.20E-15,5.86E-16
31084,36.9278,,5.24E-16,9.48E-16,1.52E-17,5.42E-16,1.56E-16
31091,36.9361,,9.74E-17,1.23E-16,,,
31099,36.9456,,8.82E-17,1.61E-16,,,2.17E-17
31165,37.024,,,5.28E-17,,,
31185,37.0478,,3.10E-16,7.17E-16,,2.79E-16,4.96E-17
31228,37.0989,,5.95E-16,9.32E-16,,5.95E-16,1.37E-16
31243,37.1167,,3.19E-17,4.76E-17,,,
31247,37.1214,,,4.13E-17,,,
31260,37.1369,,1.82E-16,3.86E-16,,1.38E-16,5.14E-17
31287,37.169,,4.36E-17,1.16E-16,,,
31411,37.3163,,1.71E-16,3.19E-16,,1.45E-16,4.14E-17
31430,37.3388,,4.78E-17,1.64E-16,,6.33E-17,
31437,37.3472,,,8.23E-17,,,
31490,37.4101,,9.30E-17,1.21E-16,,9.49E-17,
31530,37.4576,,4.42E-17,4.40E-17,,,
31611,37.5539,,9.90E-16,1.85E-15,1.01E-17,7.04E-16,2.42E-16
31622,37.5669,,3.70E-17,6.35E-17,,5.88E-17,
31639,37.5871,,3.79E-17,9.84E-17,,,2.98E-17
31658,37.6097,,,5.70E-17,,,
31666,37.6192,,6.56E-17,1.41E-16,,,
31671,37.6251,,7.97E-17,1.45E-16,,1.04E-16,1.91E-17
31677,37.6323,,1.53E-16,2.70E-16,,1.39E-16,3.57E-17
31687,37.6442,,,3.71E-17,,,
31711,37.6727,,,3.83E-17,,,
31780,37.7546,,6.39E-16,1.48E-15,,7.63E-16,1.55E-16
31783,37.7582,,3.71E-17,3.74E-17,,,
31792,37.7689,,7.61E-17,1.42E-16,,7.56E-17,
31827,37.8105,,2.47E-16,4.35E-16,,2.45E-16,5.55E-17
31870,37.8616,,1.40E-15,2.47E-15,1.59E-17,1.13E-15,2.72E-16
31924,37.9257,,,4.16E-17,,,
31966,37.9756,,6.63E-17,1.48E-16,,5.54E-17,
31987,38.0006,,1.18E-16,1.89E-16,,1.66E-16,3.98E-17
31989,38.0029,,1.31E-15,2.41E-15,2.13E-17,1.23E-15,2.94E-16
31994,38.0089,,,5.26E-17,,,
31996,38.0112,,3.49E-16,7.54E-16,,3.77E-16,1.05E-16
32067,38.0956,,4.43E-17,1.88E-16,,1.44E-16,
32137,38.1788,,6.62E-17,6.22E-17,,,
32149,38.193,,7.83E-17,1.17E-16,,,
32189,38.2405,,2.70E-16,5.83E-16,,1.71E-16,4.79E-17
32231,38.2904,,9.54E-17,1.60E-16,,,2.00E-17
32241,38.3023,,7.80E-16,1.51E-15,2.95E-17,7.37E-16,2.07E-16
32307,38.3807,,9.57E-17,1.57E-16,,8.29E-17,2.94E-17
32327,38.4045,,7.95E-17,1.67E-16,,,1.98E-17
32349,38.4306,,6.05E-17,8.42E-17,,5.46E-17,
32360,38.4437,,2.85E-17,8.56E-17,,5.48E-17,
32365,38.4496,,,3.92E-17,,,
32378,38.4651,,2.46E-16,6.13E-16,,3.01E-16,6.53E-17
32395,38.4853,,1.09E-16,2.55E-16,,6.77E-17,3.26E-17
32397,38.4876,,,1.16E-16,,,
32428,38.5245,,4.33E-16,8.12E-16,9.63E-18,3.38E-16,1.20E-16
32450,38.5506,,7.14E-17,1.82E-16,,8.12E-17,2.15E-17
32452,38.553,,1.18E-16,2.41E-16,,8.67E-17,3.02E-17
32464,38.5672,,1.25E-16,2.63E-16,,1.23E-16,1.90E-17
32481,38.5874,,,5.39E-17,,,
32501,38.6112,,,4.62E-17,,,
32529,38.6445,,1.35E-15,2.65E-15,2.35E-17,1.13E-15,3.51E-16
32569,38.692,,2.93E-17,6.60E-17,,,
32591,38.7181,,,3.88E-17,,,
32641,38.7775,,3.85E-17,9.61E-17,,,2.16E-17
32712,38.8619,,,4.78E-17,,,
32736,38.8904,,,3.68E-17,,,1.94E-17
32738,38.8927,,3.14E-16,5.26E-16,,2.44E-16,4.78E-17
32756,38.9141,,5.43E-16,1.15E-15,1.09E-17,4.74E-16,1.33E-16
32806,38.9735,,,6.29E-17,,4.92E-17,1.81E-17
32833,39.0056,,,6.14E-17,,,
32849,39.0246,,1.28E-16,2.78E-16,,1.38E-16,7.34E-17
